idx	op_type	name	inputs	outputs
307	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_26	['/text_encoder/attn_encoder/attn_layers.1/Gather_7_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_26_output_0']
308	Mul	/text_encoder/attn_encoder/attn_layers.1/Mul_2	['/text_encoder/attn_encoder/attn_layers.1/Mul_1_output_0', '/text_encoder/attn_encoder/attn_layers.1/Gather_7_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Mul_2_output_0']
309	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_21	['/text_encoder/attn_encoder/attn_layers.1/Sub_4_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_21_output_0']
310	Sub	/text_encoder/attn_encoder/attn_layers.1/Sub_6	['/text_encoder/attn_encoder/attn_layers.1/Mul_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Sub_6_output_0']
311	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_24	['/text_encoder/attn_encoder/attn_layers.1/Add_1_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_24_output_0']
312	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_19	['/text_encoder/attn_encoder/attn_layers.1/Mul_2_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_19_output_0']
313	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_25	['/text_encoder/attn_encoder/attn_layers.1/Sub_6_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_25_output_0']
314	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_12	['/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_21_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_12_output_0']
315	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_9	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_17_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_18_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_19_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_9_output_0']
316	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_13	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_17_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_18_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_24_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_25_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_13_output_0']
317	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_8	['/text_encoder/attn_encoder/attn_layers.1/Concat_12_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_8_output_0']
318	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_7	['/text_encoder/attn_encoder/attn_layers.1/Pad_1_output_0', '/text_encoder/attn_encoder/attn_layers.1/Concat_9_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_7_output_0']
319	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice_3	['/text_encoder/attn_encoder/attn_layers.1/Reshape_8_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_3_output_0']
320	Transpose	/text_encoder/attn_encoder/attn_layers.1/Transpose_5	['/text_encoder/attn_encoder/attn_layers.1/Slice_3_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Transpose_5_output_0']
321	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_9	['/text_encoder/attn_encoder/attn_layers.1/Transpose_5_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Cast_4_output_0']
322	Pad	/text_encoder/attn_encoder/attn_layers.1/Pad_2	['/text_encoder/attn_encoder/attn_layers.1/Reshape_7_output_0', '/text_encoder/attn_encoder/attn_layers.1/Cast_4_output_0', '']	['/text_encoder/attn_encoder/attn_layers.1/Pad_2_output_0']
323	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_10	['/text_encoder/attn_encoder/attn_layers.1/Pad_2_output_0', '/text_encoder/attn_encoder/attn_layers.1/Concat_13_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_10_output_0']
324	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice_4	['/text_encoder/attn_encoder/attn_layers.1/Reshape_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_26_output_0', '/text_encoder/attn_encoder/Constant_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_4_output_0']
325	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice_5	['/text_encoder/attn_encoder/attn_layers.1/Slice_4_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_21_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_85_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_83_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_5_output_0']
326	Add	/text_encoder/attn_encoder/attn_layers.1/Add_2	['/text_encoder/attn_encoder/attn_layers.1/MatMul_output_0', '/text_encoder/attn_encoder/attn_layers.1/Slice_5_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Add_2_output_0']
327	Where	/text_encoder/attn_encoder/attn_layers.1/Where	['/text_encoder/attn_encoder/attn_layers.3/Cast_5_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_88_output_0', '/text_encoder/attn_encoder/attn_layers.1/Add_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Where_output_0']
328	Softmax	/text_encoder/attn_encoder/attn_layers.1/Softmax	['/text_encoder/attn_encoder/attn_layers.1/Where_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Softmax_output_0']
329	MatMul	/text_encoder/attn_encoder/attn_layers.1/MatMul_2	['/text_encoder/attn_encoder/attn_layers.1/Softmax_output_0', '/text_encoder/attn_encoder/attn_layers.1/Transpose_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/MatMul_2_output_0']
330	Shape	/text_encoder/attn_encoder/attn_layers.1/Shape_9	['/text_encoder/attn_encoder/attn_layers.1/Softmax_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Shape_9_output_0']
331	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather_9	['/text_encoder/attn_encoder/attn_layers.1/Shape_9_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_9_output_0']
332	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather_10	['/text_encoder/attn_encoder/attn_layers.1/Shape_9_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_10_output_0']
333	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather_11	['/text_encoder/attn_encoder/attn_layers.1/Shape_9_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_11_output_0']
334	Sub	/text_encoder/attn_encoder/attn_layers.1/Sub_7	['/text_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Sub_7_output_0']
335	Pow	/text_encoder/attn_encoder/attn_layers.1/Pow	['/text_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Pow_output_0']
336	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_30	['/text_encoder/attn_encoder/attn_layers.1/Gather_9_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_30_output_0']
337	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_31	['/text_encoder/attn_encoder/attn_layers.1/Gather_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_31_output_0']
338	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_34	['/text_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_34_output_0']
339	Mul	/text_encoder/attn_encoder/attn_layers.1/Mul_4	['/text_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Mul_4_output_0']
340	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_29	['/text_encoder/attn_encoder/attn_layers.1/Sub_7_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_29_output_0']
341	Mul	/text_encoder/attn_encoder/attn_layers.1/Mul_3	['/text_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.1/Sub_7_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Mul_3_output_0']
342	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_38	['/text_encoder/attn_encoder/attn_layers.1/Mul_4_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_38_output_0']
343	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_20	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_34_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_20_output_0']
344	Add	/text_encoder/attn_encoder/attn_layers.1/Add_3	['/text_encoder/attn_encoder/attn_layers.1/Pow_output_0', '/text_encoder/attn_encoder/attn_layers.1/Mul_3_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Add_3_output_0']
345	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_21	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_30_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_31_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_34_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_38_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_21_output_0']
346	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_14	['/text_encoder/attn_encoder/attn_layers.1/Concat_20_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_14_output_0']
347	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_16	['/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_29_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_16_output_0']
348	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_32	['/text_encoder/attn_encoder/attn_layers.1/Add_3_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_32_output_0']
349	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_11	['/text_encoder/attn_encoder/attn_layers.1/Concat_16_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_11_output_0']
350	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice_7	['/text_encoder/attn_encoder/attn_layers.1/Reshape_14_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_7_output_0']
351	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_17	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_30_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_31_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_32_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_17_output_0']
352	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice_6	['/text_encoder/attn_encoder/attn_layers.1/Reshape_11_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_6_output_0']
353	Transpose	/text_encoder/attn_encoder/attn_layers.1/Transpose_7	['/text_encoder/attn_encoder/attn_layers.1/Slice_7_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Transpose_7_output_0']
354	Transpose	/text_encoder/attn_encoder/attn_layers.1/Transpose_6	['/text_encoder/attn_encoder/attn_layers.1/Slice_6_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Transpose_6_output_0']
355	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_15	['/text_encoder/attn_encoder/attn_layers.1/Transpose_7_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Cast_9_output_0']
356	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_12	['/text_encoder/attn_encoder/attn_layers.1/Transpose_6_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Cast_7_output_0']
357	Pad	/text_encoder/attn_encoder/attn_layers.1/Pad_3	['/text_encoder/attn_encoder/attn_layers.1/Softmax_output_0', '/text_encoder/attn_encoder/attn_layers.1/Cast_7_output_0', '']	['/text_encoder/attn_encoder/attn_layers.1/Pad_3_output_0']
358	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_13	['/text_encoder/attn_encoder/attn_layers.1/Pad_3_output_0', '/text_encoder/attn_encoder/attn_layers.1/Concat_17_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_13_output_0']
359	Pad	/text_encoder/attn_encoder/attn_layers.1/Pad_4	['/text_encoder/attn_encoder/attn_layers.1/Reshape_13_output_0', '/text_encoder/attn_encoder/attn_layers.1/Cast_9_output_0', '']	['/text_encoder/attn_encoder/attn_layers.1/Pad_4_output_0']
360	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_16	['/text_encoder/attn_encoder/attn_layers.1/Pad_4_output_0', '/text_encoder/attn_encoder/attn_layers.1/Concat_21_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_16_output_0']
361	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice_8	['/text_encoder/attn_encoder/attn_layers.1/Reshape_16_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_85_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_83_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_8_output_0']
362	MatMul	/text_encoder/attn_encoder/attn_layers.1/MatMul_3	['/text_encoder/attn_encoder/attn_layers.1/Slice_8_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_41_output_0']	['/text_encoder/attn_encoder/attn_layers.1/MatMul_3_output_0']
363	Add	/text_encoder/attn_encoder/attn_layers.1/Add_4	['/text_encoder/attn_encoder/attn_layers.1/MatMul_2_output_0', '/text_encoder/attn_encoder/attn_layers.1/MatMul_3_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Add_4_output_0']
364	Transpose	/text_encoder/attn_encoder/attn_layers.1/Transpose_9	['/text_encoder/attn_encoder/attn_layers.1/Add_4_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Transpose_9_output_0']
365	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_19	['/text_encoder/attn_encoder/attn_layers.1/Transpose_9_output_0', '/text_encoder/attn_encoder/attn_layers.1/Concat_23_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_19_output_0']
366	Conv	/text_encoder/attn_encoder/attn_layers.1/conv_o/Conv	['/text_encoder/attn_encoder/attn_layers.1/Reshape_19_output_0', 'tts.ttl.text_encoder.attn_encoder.attn_layers.1.conv_o.weight', 'tts.ttl.text_encoder.attn_encoder.attn_layers.1.conv_o.bias']	['/text_encoder/attn_encoder/attn_layers.1/conv_o/Conv_output_0']
367	Add	/text_encoder/attn_encoder/Add_2	['/text_encoder/attn_encoder/norm_layers_2.0/Transpose_1_output_0', '/text_encoder/attn_encoder/attn_layers.1/conv_o/Conv_output_0']	['/text_encoder/attn_encoder/Add_2_output_0']
368	Transpose	/text_encoder/attn_encoder/norm_layers_1.1/Transpose	['/text_encoder/attn_encoder/Add_2_output_0']	['/text_encoder/attn_encoder/norm_layers_1.1/Transpose_output_0']
369	LayerNormalization	/text_encoder/attn_encoder/norm_layers_1.1/norm/LayerNormalization	['/text_encoder/attn_encoder/norm_layers_1.1/Transpose_output_0', 'tts.ttl.text_encoder.attn_encoder.norm_layers_1.1.norm.weight', 'tts.ttl.text_encoder.attn_encoder.norm_layers_1.1.norm.bias']	['/text_encoder/attn_encoder/norm_layers_1.1/norm/LayerNormalization_output_0']
370	Transpose	/text_encoder/attn_encoder/norm_layers_1.1/Transpose_1	['/text_encoder/attn_encoder/norm_layers_1.1/norm/LayerNormalization_output_0']	['/text_encoder/attn_encoder/norm_layers_1.1/Transpose_1_output_0']
371	Mul	/text_encoder/attn_encoder/ffn_layers.1/Mul	['/text_encoder/attn_encoder/norm_layers_1.1/Transpose_1_output_0', 'text_mask']	['/text_encoder/attn_encoder/ffn_layers.1/Mul_output_0']
372	Conv	/text_encoder/attn_encoder/ffn_layers.1/conv_1/Conv	['/text_encoder/attn_encoder/ffn_layers.1/Mul_output_0', 'tts.ttl.text_encoder.attn_encoder.ffn_layers.1.conv_1.weight', 'tts.ttl.text_encoder.attn_encoder.ffn_layers.1.conv_1.bias']	['/text_encoder/attn_encoder/ffn_layers.1/conv_1/Conv_output_0']
373	Relu	/text_encoder/attn_encoder/ffn_layers.1/Relu	['/text_encoder/attn_encoder/ffn_layers.1/conv_1/Conv_output_0']	['/text_encoder/attn_encoder/ffn_layers.1/Relu_output_0']
374	Mul	/text_encoder/attn_encoder/ffn_layers.1/Mul_1	['/text_encoder/attn_encoder/ffn_layers.1/Relu_output_0', 'text_mask']	['/text_encoder/attn_encoder/ffn_layers.1/Mul_1_output_0']
375	Conv	/text_encoder/attn_encoder/ffn_layers.1/conv_2/Conv	['/text_encoder/attn_encoder/ffn_layers.1/Mul_1_output_0', 'tts.ttl.text_encoder.attn_encoder.ffn_layers.1.conv_2.weight', 'tts.ttl.text_encoder.attn_encoder.ffn_layers.1.conv_2.bias']	['/text_encoder/attn_encoder/ffn_layers.1/conv_2/Conv_output_0']
376	Mul	/text_encoder/attn_encoder/ffn_layers.1/Mul_2	['/text_encoder/attn_encoder/ffn_layers.1/conv_2/Conv_output_0', 'text_mask']	['/text_encoder/attn_encoder/ffn_layers.1/Mul_2_output_0']
377	Add	/text_encoder/attn_encoder/Add_3	['/text_encoder/attn_encoder/norm_layers_1.1/Transpose_1_output_0', '/text_encoder/attn_encoder/ffn_layers.1/Mul_2_output_0']	['/text_encoder/attn_encoder/Add_3_output_0']
378	Transpose	/text_encoder/attn_encoder/norm_layers_2.1/Transpose	['/text_encoder/attn_encoder/Add_3_output_0']	['/text_encoder/attn_encoder/norm_layers_2.1/Transpose_output_0']
379	LayerNormalization	/text_encoder/attn_encoder/norm_layers_2.1/norm/LayerNormalization	['/text_encoder/attn_encoder/norm_layers_2.1/Transpose_output_0', 'tts.ttl.text_encoder.attn_encoder.norm_layers_2.1.norm.weight', 'tts.ttl.text_encoder.attn_encoder.norm_layers_2.1.norm.bias']	['/text_encoder/attn_encoder/norm_layers_2.1/norm/LayerNormalization_output_0']
380	Transpose	/text_encoder/attn_encoder/norm_layers_2.1/Transpose_1	['/text_encoder/attn_encoder/norm_layers_2.1/norm/LayerNormalization_output_0']	['/text_encoder/attn_encoder/norm_layers_2.1/Transpose_1_output_0']
381	Conv	/text_encoder/attn_encoder/attn_layers.2/conv_q/Conv	['/text_encoder/attn_encoder/norm_layers_2.1/Transpose_1_output_0', 'tts.ttl.text_encoder.attn_encoder.attn_layers.2.conv_q.weight', 'tts.ttl.text_encoder.attn_encoder.attn_layers.2.conv_q.bias']	['/text_encoder/attn_encoder/attn_layers.2/conv_q/Conv_output_0']
382	Conv	/text_encoder/attn_encoder/attn_layers.2/conv_k/Conv	['/text_encoder/attn_encoder/norm_layers_2.1/Transpose_1_output_0', 'tts.ttl.text_encoder.attn_encoder.attn_layers.2.conv_k.weight', 'tts.ttl.text_encoder.attn_encoder.attn_layers.2.conv_k.bias']	['/text_encoder/attn_encoder/attn_layers.2/conv_k/Conv_output_0']
383	Conv	/text_encoder/attn_encoder/attn_layers.2/conv_v/Conv	['/text_encoder/attn_encoder/norm_layers_2.1/Transpose_1_output_0', 'tts.ttl.text_encoder.attn_encoder.attn_layers.2.conv_v.weight', 'tts.ttl.text_encoder.attn_encoder.attn_layers.2.conv_v.bias']	['/text_encoder/attn_encoder/attn_layers.2/conv_v/Conv_output_0']
384	Shape	/text_encoder/attn_encoder/attn_layers.2/Shape	['/text_encoder/attn_encoder/attn_layers.2/conv_k/Conv_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Shape_output_0']
385	Shape	/text_encoder/attn_encoder/attn_layers.2/Shape_3	['/text_encoder/attn_encoder/attn_layers.2/conv_q/Conv_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Shape_3_output_0']
386	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather	['/text_encoder/attn_encoder/attn_layers.2/Shape_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_output_0']
387	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather_2	['/text_encoder/attn_encoder/attn_layers.2/Shape_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_2_output_0']
388	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather_3	['/text_encoder/attn_encoder/attn_layers.2/Shape_3_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_3_output_0']
389	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze	['/text_encoder/attn_encoder/attn_layers.2/Gather_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_output_0']
390	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_1	['/text_encoder/attn_encoder/attn_layers.2/Gather_3_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_1_output_0']
391	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_3	['/text_encoder/attn_encoder/attn_layers.2/Gather_2_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_3_output_0']
392	Sub	/text_encoder/attn_encoder/attn_layers.2/Sub	['/text_encoder/attn_encoder/attn_layers.2/Gather_2_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_11_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Sub_output_0']
393	Sub	/text_encoder/attn_encoder/attn_layers.2/Sub_1	['/text_encoder/attn_encoder/attn_layers.0/Constant_11_output_0', '/text_encoder/attn_encoder/attn_layers.2/Gather_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Sub_1_output_0']
394	Mul	/text_encoder/attn_encoder/attn_layers.2/Mul	['/text_encoder/attn_encoder/attn_layers.2/Gather_2_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Mul_output_0']
395	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_4_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_5_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_output_0']
396	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_1	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_4_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_5_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_3_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_1_output_0']
397	Clip	/text_encoder/attn_encoder/attn_layers.2/Clip	['/text_encoder/attn_encoder/attn_layers.2/Sub_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0', '']	['/text_encoder/attn_encoder/attn_layers.2/Clip_output_0']
398	Clip	/text_encoder/attn_encoder/attn_layers.2/Clip_1	['/text_encoder/attn_encoder/attn_layers.2/Sub_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0', '']	['/text_encoder/attn_encoder/attn_layers.2/Clip_1_output_0']
399	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_23	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_43_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_23_output_0']
